cast,director,movieId
"Matt O'Leary, Laura Vandervoort, Myles Jeffrey, Caroline Rhea, Charles Shaughnessy, Robert Carradine",Steve Boyum,92208
"Jan-Michael Vincent, Joan Goodfellow, Pamela Sue Martin, Clifton James, Robert Englund, Dell C. Payne, Mark Pendergraft, David Paul Dean, Jessie Lee Fulton","Sidney Sheldon, Daniel Petrie",84450
"Libuše Šafránková, Pavel Trávníček, Carola Braunbock, Rolf Hoppe, Karin Lesch, Dana Hlaváčová, Vladimír Menšík, Jan Libíček, Vítězslav Jandák, Jaroslav Drbohlav, Míla Myslíková, Jiří Růžička, Jan Sůs, Miloš Vavruška, Holger Eckert, Jiří Krytinář, Helena Růžičková, Ostara Körner, Erika Stiska",Václav Vorlíček,8703
"Mili Avital, Alon Aboutboul, Anat Waxman, Yiftach Klein",Ayelet Menahemi,44511
,Rolf Olsen,115463
,Frank Capra,175553
"Amitabh Bachchan, Arjun Rampal, Anil Kapoor, Mallika Sherawat, Randeep Hooda","Sajid Khan, Ram Gopal Varma, J. D. Chakravarthi, Vivek Shah, Manish Gupta, Prawal Raman, Jijy Philip",31983
,,57269
"Allu Arjun, Anuradha Mehta, Siva Balaji, Subbaraju Santosh, Sunil, Venu Madhav, Chitram Seenu, Abhinayashree",Sukumar,80880
,Ram Gopal Varma,166255
"Andrew Buchan, Ken Duken, Franka Potente, Thomas Kretschmann, Brian Cox, Matthias Koeberlin, Frederick Lau, Nikolai Kinski",Uwe Janson,53774
"Jim Dale, Kenneth Williams, Sid James, Barbara Windsor, Joan Sims, Charles Hawtrey, Frankie Howerd, Bernard Bresslaw, Hattie Jacques, Peter Butterworth, June Jago, Derek Francis, Dandy Nichols, Peter Jones",Gerald Thomas,5064
"Derek Yee Tung-Sing, Lau Yuk-Pok, Jason Pai Piao, Phillip Ko Fei, Chan Shen, Ku Feng, Dang Wai-Ho, Kwan Fung, Ngaai Fei, Lee Hoi-Sang, Shum Lo",Tong Kai,60568
"Shah Rukh Khan, Madhuri Dixit, Amrish Puri, Ranjeet, Salim Ghouse, Johnny Lever, Deepshika, Ashok Saraf, Jack Gaud, Pradeep Ram Singh Rawat, Kunika, Himani Shivpuri, Mohnish Behl, Shubha Khote",Rakesh Roshan,160265
"Sammo Hung, Stephen Tung Wai, Phillip Ko Fei, Chung Fat",Joe Cheung Tung-Cho,155397
"Shah Rukh Khan, Aishwarya Rai Bachchan, Chandrachur Singh, Sharad S. Kapoor, Priya Gill, Sharat Saxena, Vivek Vaswani, Suhas Joshi, Sushant Singh, Puneet Vashist, Nadira",Mansoor Khan,131940
"John Liu, Hwang Jang-Lee, Tino Wong Cheung, Phillip Ko Fei, Corey Yuen Kwai, Yuen Shun-Yi, Lee Hoi-Sang, Choi Foo-Gwai, Man Man, Chieh Yuen, Hsu Hsia, Chuen Yuen, Shih Ting-Ken, Wong Chi-Sang, Yuen Biao, Ng Ho, Richard Cheung Kuen, Kwok San-Hing, Ching Kuo-Chung",Ng See-Yuen,56095
"Yuen Siu-Tin, Yuen Shun-Yi, Hwang Jang-Lee, Corey Yuen Kwai, Linda Lin, Yen Shi-Kwan, Chin Yuet-Sang, Brandy Yuen, Dean Shek",Yuen Woo-ping,49642
"Lu Feng, Chiang Sheng, Philip Kwok Chun-Fung, Sun Chien, Lo Meng, Annie Liu On-Lai, Wong Lik, Lau Fong-Sai, Wong Ching-Ho, Yu Tai-Ping, Lam Chi-Tai",Chang Cheh,141131
"Aamir Khan, Supriya Pathak, Pankaj Kapur, Jagdeep",Aditya Bhattacharya,159636
"Alexander Lo Rei , Chen Shan, Wong Chi-Sang, Sun Jung-Chi, William Yen, Chang Chi-Ping, Lee Wai-Wan, Lee Wai-Wan",Lee Tso-Nam,59404
"Li Yi-Min, Jack Lung, Mark Lung, Yuen Siu-Tin, Wong Chi-Sang, Ricky Cheng Tien-Chi, Jeannie Chang Yung-Yung, Hsiao Hou-Tao, Wong Wing-Sang, Mau Ging-Shun, Hsiao Wang, Au Lap-Bo, Wong Suet-Kwan",Joseph Kuo,54503
Ken Coolen,Bob Christie,113190
"Úrsula Corberó, Alicia Sanz, David Seijo, Andrea Dueso, Eva Ugarte, Rocío León, Luis Fernández, Coté Soler, Juan Blanco, Ana Caldas, Cristina Abad",Miguel Larraya,172457
"Matt Battaglia, Chandra West, Roger Periard, Richard McMillan, Burt Reynolds, Juan Chioran, Claudette Roche, Jeff Wincott",Jeff Woolnough,27847
"Atsuko Maeda, Hiroki Narimiya, Masanobu Katsumura, Naomi Nishida, Sosei Tanaka, Masaya Takahashi, Satomi Tezuka, Shirô Namiki, Mariko Tsutsui, Taro Suwa, Yūrei Yanagi, Sota Aoyama, Megumi Sato, Asaka Nakamura, Ryo Iwamatsu, Mayumi Asaka, Hiromi Hakoki",Hideo Nakata,153750
Pauly Shore,"Victor Kargan, Steve Agee, Kelly Aluise, Susan Johnson, Alex Mebane, Mark Mower, Sammy Primero, Alec Tuckman",128862
"Trip Adler, Alexa Andrzejewski, Mike Butcher, Carter Cleveland, Leah Culver, Tim Draper, Drew Houston, Zach Klein, Loic Le Meur, Sam Lessin, Daniel Levine, Ping Li, James Lindenbaum, Alexander Ljung, Morten Lund, Jessica Mah, Bryce Roberts, Kristian Segerstrale, Mg Siegler, Ben Tompkins, Ben Way, Hermione Way, Brian Wong","Vala Halldorsdottir, Sesselja Vilhjalmsdottir",144390
"Alberto Sordi, Monica Vitti, Enzo Jannacci, Rossana Di Lorenzo","Vittorio De Sica, Mario Monicelli, Alberto Sordi",146132
"Alberto Sordi, Gianna Maria Canale, Ettore Geri, Elena Nicolai",Vittorio De Sica,81831
"Alberto Sordi, Gunilla Elm-Tornkvist, Anne-Charlotte Sjöberg, Barbro Wastenson, Monica Wastenson, Britt Ekland, Laila Novak",Gian Luigi Polidoro,162382
"Alberto Sordi, Marisa Merlini, Vittorio De Sica, Riccardo Garrone, Mara Berni, Carlo Pisacane, Mario Riva, Sylva Koscina",Luigi Zampa,60046
"Alberto Sordi, Belinda Lee, Renato Salvatori, Nino Vingelli, Aldo Giuffrè, Aldo Bufi Landi, Nino Di Napoli, Linda Vandal",Francesco Rosi,5839
"Brian Austin Green, Danny Trejo, Michael Clarke Duncan, Tom Sizemore, Vinnie Jones, Rachel Miner, Jake Busey, Robert Carradine, C. Thomas Howell, Samantha Mumba, Susie Abromeit, William Zabka, Tim Abell, Lori Heuring",Patrick Durham,64325
"Jeremy London, A Martinez, Paul Logan, Lauren Walsh, Stephen Blackehart, Sara Tomko, Dustin Harnish, Krystle Connor, Clint Browning, Lucinda Rogers",Xavier S. Puslowski,26342
"Will Egan, Gerald Okamura, Kelly Randall, Michael David, Jeff Robinson, Kathleen Stevens, Robert Factor, Art Camacho, Orly Benyar, Patti Negri, Becky LeBeau, Michele Burger, Mark Dacascos, Lisa Montgomery, Seth Foster, Jack Freiberger, Al Lampkin, Michael Morano, Deena Driskill, Anthony S. Johnson, Larry Marko, Lisa Altamirano, Dee Coppola, Fiama Fricano, Kerry O'Brien, Bonnie Paine, Anna Kim, Shari Blum, D. Page, Leon Mercedes, Gus Navarro, Jeff McGrail, Michael St. Michaels, Gary Jochimsen, Derek Givens, Steve Skopick, Scott Harms, Anne Hulegard, Leslie Baker, James Lew, J. Christopher Senter, Peter Pan, Mark Dacascos",Nico Mastorakis,92496
"Judd Nelson, Ben Browder, Mike Gassaway, Cameron Deane Stewart, Marc Donato, Chanel Ryan, Ali Faulkner, Roger Edwards, Amanda Alch, Eloise DeJoria, Augie Duke, Jeffrey Schmidt",Matthew Spradlin,138372
"Booboo Stewart, Fivel Stewart, Vanessa Angel, Cherie Currie, Niclas Gillis, Zac Goodspeed, Judy Norton, Tyne Stecklein, Eric Roberts",David DeCoteau,161782
"Lou Diamond Phillips, Malcolm McDowell, Robert Englund, Lacey Chabert, John Glover, David Mazouz, Chris Mulkey, Mayra Leal, Mark Cantu","Kerry Valderrama, Bryan Ortiz, Bryan Ramirez",167960
"Will Yun Lee, Miguel Ferrer, Mercedes Renard, Hiro Hayama, Emilie Guillot",Stanley J. Orzel,132236
"Don Messick, Casey Kasem, Hamilton Camp, Jim Cummings, Ed Gilbert",Ray Patterson,37211
"Frank Welker, Mindy Cohn, Grey Griffin, Matthew Lillard, Matthew Gray Gubler",Ethan Spaulding,67900
"Kimberly J. Brown, Daniel Roebuck",Bill Corcoran,101514
"Ursula Andress, Virna Lisi, Claudine Auger, Jean-Pierre Cassel, Brett Halsey, Marco Guglielmi, Marisa Mell, Frank Wolff, Mario Adorf, Franco Fabrizi, Vittorio Caprioli, Luciano Salce",Luigi Zampa,3405
"Anna Magnani, Nando Bruno, Ernesto Almirante, Agnese Dubbini, Armando Migliari, Maria Donati, Franco Zeffirelli, Ave Ninchi",Luigi Zampa,105509
"Yoshirô Aoki, Tatsuo Endô, Junko Miyazono, Junkichi Orimoto, Kyôichi Satô, Takashi Tabata, Misako Tominaga, Ryôhei Uchida, Isao Natsuyagi",Hideo Gosha,57706
"Vicco von Bülow, Evelyn Hamann, Ortrud Beginnen, Dagmar Biener, Irm Hermann, Inge Wolffberg, Hans-Peter Korff, H.H. Müller, Gerrit Schmidt-Foß, Ludger Pistor, Gerd Dudenhöffer, Heinz Rennhack, Katharina Brauren, Klaus Münster, Udo Thomer, Gerda Gmelin, Alexander May, Balduin Baas",Vicco von Bülow,4695
Jim Gaffigan,Michael Drumm,108930
"Kevin Hart, Na'im Lynn","Tim Story, Leslie Small",74510
"Dave Foley, Sarah Chalke, Derek Richardson, Mason Vale Cotton, David DeLuise, Peter Jacobson, Lino DiSalvo, William Morgan Sheppard, Nathan Greno, Hayes MacArthur","Kevin Deters, Stevie Wermers",26809
"William Hanna, Mark Hamill, Kathy Najimy, Charles Nelson Reilly, Kevin Michael Richardson, Wallace Shawn",Scott Jeralds,60293
Jeff Dunham,Manny Rodriguez,137144
"Frankie Muniz, Rick Rossovich, Molly Hagan",Greg Beeman,77921
"Eric Allan Kramer, Margaret Lenzey, Donald O'Brien, Laura Gemser, Marisa Mell, Chris Murphy, Dina Morrone, Don Semeraro",Joe D'Amato,5086
"Sunny Besen Thrasher, Alyson Court, Yannick Bisson, Colin Fox, Jayne Eastwood, David Fox, Kelly Rowan, Michael J. Reynolds",Timothy Bond,82395
"Jacqui Holland, Robin Sydney, Mike C. Manning, Jean Louise O'Sullivan, Peter Stickles, Junie Hoang, Caley Chase, Bogdan Szumilas, Kimberly Pfeffer, William Butler","William Butler, Silvia St. Croix",110588
Jean-Loup Reynold,Maurice Pialat,162320
"Craig Blair, Emily Bauer, Sarah Natochenny, Ikue Ōtani, Bill Rogers, Joshua Swanson, Bill Timoney",Kunihiko Yuyama,25961
"Masatoshi Nagase, Keisuke Horibe, Yoshinori Okada, Akemi Kobayashi, Tadanobu Asano, Yoshio Harada, Ryo Kase, Yoneko Matsukane, Yoshiyuki Morishita, Ren Osugi, Nobuto Okamoto, Rumi, Yôhachi Shimada, Yoji Tanaka, Kanji Tsuda, Tatsuya Gashûin",Katsuhito Ishii,31140
"Joghis Seudin Arias, Julio César Roble, Floralba Achicanoy",William Vega,128209
"Richard Chamberlain, Jenny Agutter, Patrick McGoohan, Louis Jourdan, Ian Holm, Vivien Merchant, Brenda Bruce, Ralph Richardson",Mike Newell,4199
"Dean Fredericks, Coleen Gray, Anthony Dexter, Francis X. Bushman, Richard Weber, Al Jarvis, Dick Haynes, Earl McDaniels, Mike Marshall, John Herrin, Richard Kiel, Susan Cembrowska, Marissa Mathes, Allyson Ames, Dolores Faith, Marvin Miller, Warrene Ott",William Marshall,27717
Wilfried Klaus,Werner Herzog,79838
"Jean-Louis Barrault, Teddy Bilis, Michel Vitold, Sylviane Margollé, Jacques Danoville, André Certes, Jean-Pierre Granval",Jean Renoir,3026
"Emmanuel Mouret, Pascale Arbillot, Ariane Ascaride, Frédérique Bel, François Cluzet, Julie Depardieu, Judith Godrèche, Louis-Do de Lencquesaing, Philippe Magnan, Stanislas Merhar, Laurent Stocker, Gaspard Ulliel, Michaël Cohen, Mélanie Chaney, Élodie Navarre",Emmanuel Mouret,92424
"Vicco von Bülow, Evelyn Hamann, Katharina Brauren, Edda Seippel, Richard Lauffen, Klaus Schultz, Rosemarie Fendel, Walter Hoor, Rose Renée Roth, Udo Thomer, Heinz Meier, Hans-Günter Martens, Erich Schwarz, Joerg Adae, Eberhard Fechner, Dagmar Biener, Charlotte Asendorf, Nikolaus Schilling, April De Luca, Karl-Ulrich Meves",Vicco von Bülow,4645
"Gail O'Grady, William R. Moses, Mariana Klaveno, Madison Davenport, Tristan Lake Leabu, Stacy Haiduk, Joanne Baron, Alan Blumenfeld, Thomas Curtis, Jon Lindstrom, Andrew Masset, Monique Daniels, Kristi Clainos, Kim Delgado, Nancy Bell, Jordan Moser, John Ciccolini, Jennifer Echols, Jill Jaress, Elena Praskin, Shelby Patterson",Russell Mulcahy,39824
"Tracy Nelson, Bruce Boxleitner, Dana Barron, Scott Terra, Susan Blakely, Katherine Helmond, Christopher Kriesa, Sherrie Rose",Robert Malenfant,103635
"Sean Young, Ari Cohen, Lucia Walters, Jocelyne Loewen, Michael St. John Smith, Kwesi Ameyaw, Bill Dow, Allison Hossack, Georgia Craig",Bill Corcoran,157075
"Mel Harris, Sheila Kelley, Barry Bostwick, James Russo, Ray Baker, Rod McCary, Grainger Hines, Mimi Craven, Sondra Currie, Ashley Peldon, Richard Herd, Christopher Kriesa, Robert Lipton, Anna Mathias",Andrew Lane,122982
"Andrea Bowen, Lew Temple, Adam Mayfield, Larry Wade Carrell, Mika Brooks, Johnny Dowers",Michelle Mower,140934
"Cam Gigandet, Kathleen Robertson, William Fichtner, Robert Knepper, Anson Mount, Freddy Rodríguez, Xzibit, Eddie Kaye Thomas, Kenneth Miller, Jenny Gabrielle, Mo Gallini, Suhail Aldabbach, Tait Fletcher, Sarah Minnich, Kristen Rakes",John Stockwell,130267
"Vera Fogwill, Lucia Snieg, Mirta Busnelli, Edda Díaz","Vera Fogwill, Martín De Salvo",104431
"Suheir Hammad, Saleh Bakri, Riyad Ideis, Sylvie Wetz, Yahya Barakat, Khaled Hourani, Iman Aoun",Annemarie Jacir,8932
"Andrea Suarez, Jesus Valez, Azul Zorrilla, Tenoch Huerta, Marsha Stephanie Blake",Sam Fleischner,173917
"Sterling Hayden, Richard Carlson, William Phipps, John Bromfield, Keith Larsen, William Schallert, Phyllis Coates, Dave Willock, Walter Coy, Todd Karns",Lesley Selander,71243
"John Hurt, Gemma Jones, Lesley Sharp, Sophie Thompson",Andy de Emmony,144206
"Sylvie Testud, Pascal Greggory, Guillaume Depardieu, Guillaume Verdier, François Négret, Jean-Christophe Bouvet, Laurent Talon, Pierre Léon, Benjamin Esdraffo, Didier Brice, Laurent Lacotte, Bob Boisadan, Lionel Turchi, Laurent Valéro, Michel Fossiez, Emmanuel Levaufre, Cécile Reigher, Philippe Chemin, Mehdi Zannad",Serge Bozon,75981
"Kim Ok-bin, Lee Kyeon, Song Ha-yoon, Oh-jeong Nam, Hye-won Park, Min-hyeok Lee, Yoo Gun, Eun-Seong, Ji-Yeong Hong, Im Hye Jin, Eun-seong Lee, Lee Won-Jong, Park Jin-woo",E J-yong,25764
"Andrew Bowser, Jimmi Simpson, Kevin Corrigan, Dee Wallace, Mark Boone Junior, Craig Anton, Ruby Wendell, Chris Hardwick","Andrew Bowser, Joseph M. Petrick",140489
"Rex Reason, Jeff Morrow, Leigh Snowden, Gregg Palmer, Maurice Manson, James Rawley, David McMahon, Paul Fierro, Lillian Molieri, Frank Chase, Ricou Browning, Don Megowan, Larry Hudson",John Sherwood,39408
"Garret Dillahunt, Brando Eaton, Laura San Giacomo, Ashley Grace, Jadin Gould, Courteney Cox, Molly Hagan, Nicholas Turturro",Courteney Cox,159389
"Matthias Koeberlin, Naike Rivelli, Manou Lubowski, Frank Scharl, Mario Holetzeck, Hans Diehl, Heinrich Giskes, Dietrich Hollinderbäumer, Robinson Reichel, Pierre Semmler",Sebastian Niemann,6962
"J. Carrol Naish, Lon Chaney Jr., Anthony Eisley, Greydon Clark, Zandor Vorkov, Regina Carrol, Russ Tamblyn, Bruce Kimball, Shelly Weiss, Angelo Rossitto, Anne Morrell, William Bonner, Forrest J. Ackerman, Maria Lease, Albert Cole, Gary Kent, Connie Nelson, Irv Saunders, John Bloom",Al Adamson,3125
"Robert Dix, Scott Brady, Jim Davis, John Carradine, Paula Raymond, John 'Bud' Cardos, Darlene Lucht, Vicki Volante, Ray Young, Ken Osborne, Victor Adamson, Julie Edwards, Fred Meyers, Maria Polo, Jill Woelfel, Gene Raymond",Al Adamson,82667
"Larissa Ely, Linda Ashton, Charles Napier, Bert Santos, Frank Bolger, Uschi Digard, Michelle Grand, John Koester, Daniel Roberts",Russ Meyer,5742
"Ken Swofford, Alaina Capri, Jackie Moran, Adele Rein, Andrew Hagara, Frank Bolger, John Furlong, George Costello, Babette Bardot",Russ Meyer,5747
"Letícia Román, Veronica Ericson, Miriam  Hopkins, Ulli Lommel, Chris Howland, Helmut Weiss, Christiane Schmidtmer, Walter Giller, Karin Evans, Hilde Sessak, Alexander D'Arcy","Russ Meyer, Albert Zugsmith",5744
"Bill Teas, Ann Peters, Marilyn Wesley, Michele Roberts, Dawn Danielle, Don Cochran, Peter A. DeCenzie, G. Ferrus, Monica Liljistrand, Russ Meyer, Eric 'Mick' Nathanson, June Wilkinson",Russ Meyer,5648
"Alaina Capri, Stuart Lancaster, Patrick Wright, Haji, Karen Ciral, Tom Howland, Don Johnson, Megan Timothy, Toby Adler, Sylvia Tedemar, Joe Perrin, Cara Peters",Russ Meyer,5748
,Stan Brakhage,127148
Stan Brakhage,Stan Brakhage,127323
"Alison Doody, Michael York, Benedict Taylor, Geraldine Chaplin, Billie Whitelaw, Jolyon Baker",John Hough,26599
"Ingrid Thulin, Dado Ruspoli, Enzo Cannavale, María Mercader, Lucia Vasini, Francesca Antonelli, Elisabeth Kaza",Marco Ferreri,148757
"José Luis García, Joaquín Cascales Zarzo, Alberto Jiménez",Marco Ferreri,93907
"Patty Duke, David Selby, Kiersten Warren, Blake Clark, Kelly Rowan, James Lashly, Jon Pennell, Terry Davis, David Soul, Maggie Roswell, Frances Bay, Jim Raymond, Jay Brooks, Julius Harris, Jill Andre, James Gallery, Don Fischer, Dennis Hayden, Muriel Minot, Doug Stevenson, David Hayman",John Patterson,70046
"Brian Dennehy, Forrest Tucker, Ken Howard, Sheree North, Brian Kerwin",Lou Antonio,107262
"Barbara Steele, Julia Putnam, Ellery Sprayberry, Heather Langenkamp, Ray Wise, Erica Leerhsen, Camille Keaton, Adrienne King, P.J. Soles, James Karen, Massi Furlan, Joe Dante, Steve West, Lorin McCraley, Jasmine Jessica Anthony, Autumn Wendel",Jonathan Zarantonello,101176
"Graham Emmons, Louise Macdonald, Joe Abplanalp, Jennifer Wilde, Kathryn Gould, Troy Alan, Michael Haskins, Taylor Hulett, Patrick Sheridan",Haylar Garcia,172729
"Noémie Godin-Vigneau, David La Haye, Juliette Gosselin, Vincent Pérez, Irène Jacob, Sébastien Huberdeau, Gérard Depardieu, Tim Roth, Bianca Gervais, Pierre Lebeau, Isabel Richer, Johanne-Marie Tremblay, Jason Isaacs, Colm Meaney, Billy Merasty, Monique Mercure, Micky Sebastian, Michael Maloney, Jean-Louis Roux, Philippe Dormoy, Patrick Goyette, Roc LaFortune, David Troughton, Louise Laparé, Paul Savoie, Maud Beauchemin, Alexander Bisping, Michael Rudder, Myriam De Verger, Maxime Allard",Jean Beaudin,57709
"Jimmy Smits, Naomi Watts, Sarah Chadwick, Adrian Wright, Ross Williams",George T. Miller,151923
"Michelle Pfeiffer, Lindsay Wagner, Dabney Coleman",Waris Hussein,66590
"Charlton Heston, Maximilian Schell, Kathryn Hays, Leslie Nielsen, Anton Diffring, Linden Chiles, Ralph Nelson",Ralph Nelson,169962
"Paolo Villaggio, Catherine Spaak, Anna Mazzamauro, Gigi Reder, Carlo Giuffrè, Annamaria Rizzoli, Vincenzo Crocitti, Enrica Bonaccorti, Ugo Bologna, Giovanna Sanfilippo, Angelo Pellegrino, Paolo Paolino",Luciano Salce,131830
"Lina Romay, Bill Thompson",Tex Avery,87194
"Jung Woo-sung, Kim Tae-hee, Park Sang-wook, Kim Kwang-il, Park Jeong-Hak, Heo Jun-ho, Ha-jun Yu",Jo Dong-oh,32158
"Scott Brady, Margia Dean, Clint Eastwood, Irving Bacon, Frank Gerstle, Ray Boyle, Baynes Barron, William Vaughn, Ken Mayer, John Damler, John Frederick, Keith Richards",Jodie Copelan,112672
"Thomas Haden Church, Justin Urich, Lisa Loeb, Rick Overton, George Murdock, Barbara Niven, Stuart Stone, Raymond O'Connor, Corey Feldman",Trace Slobotkin,27743
"Vittorio Gassman, Paolo Villaggio, Eduardo Fajardo, Riccardo Garrone",Sergio Corbucci,124504
"Casey Camp-Horinek, Richard Ray Whitman, Jon Proudstar, Aaron Riggs, Marcus Frejo, Laura Spencer, Isabel Archuleta, Zoe Ballentine, Lori Lynne Cross, Fiawna Forte, Beau Harjo",Sterlin Harjo,53121
"Ashley Bell, Zach Cregger, Sara Paxton, Michael Stahl-David, Addison Timlin, Marshall Allman, Justin Arnold",Bryan Poyser,172469
"Alan Bates, Richard Harris, River Phoenix, Dermot Mulroney, Tantoo Cardinal, Bill Irwin, Sheila Tousey, Jeri Arredondo, David Shiner",Sam Shepard,143547
"Julian DeZotti, Joanna Douglas, Nicholas Rose, John Bregar, Morgan Kelly, Eli Ham, Romina D'Ugo, Tommie-Amber Pirie",Phil Borg,137484
"Radha Mitchell, Michelle Monaghan, Jon Dore, Michael Weston, Mimi Kennedy, Sarah Aldrich, Elizabeth Bond, Nuala Campbell, Erik Van Wyck",Jessie McCormack,172785
"Barry Corbin, Sam Huntington, Caroline Goodall, Amanda Brooks",William Katt,163583
"Nadia Salamanca, Ventura Alvarez","Jason Shumway, Matt Shumway",77852
"Dan Palmer, Antonia Bernath, Tamaryn Payne, Mark Holden, Giles Alderson, Victoria Broom, Marcus Kelly, Victoria Eldon, Chris R. Wright, Rick Edwards, Russell Biles",Christian James,169644
"Angel Tompkins, Jay North, Anthony James, Marlene Schmidt, Barry Atwater, Med Flory, Rudy Herrera Jr., Quinn O'Hara, Sivi Aberg, Richard Winterstein, Katherine Cassavetes, Lady Rowlands, Cassandra Lucas",Howard Avedis,87884
"Cotter Smith, Deirdre O'Connell, Robert Wisdom, Ryan Phillippe, Raoul O'Connell, Carlos Carrasco, Leland Orser, Kevin Cooney, Joseph Romanov, Damon Saleem",Mark H. Baker,128612
"Marla Sokoloff, Barry Watson, Amanda Righetti, Christopher Lloyd, Jeffrey Weissman, Taylor Negron, Daniel Bastreghi, Stephen Pawley",Bob Fugger,83583
"Cliff Robertson, Gia Scala, Teru Shimada, Patricia Cutts, Gene Blakely, Rian Garrick, L.Q. Jones, Robin Hughes, Gordon Jones, Tom Laughlin",Paul Wendkos,48412
"Valerio Mastandrea, Valeria Golino, Sonia Bergamasco, Lidia Vitale, Chiara Nicola, Paolo Sassanelli, Antonia Liskova, Domiziana Cardinali, Jacopo Domenicucci, Piera Degli Esposti, Jacopo Maria Bicocchi, Edo Monaci-Toschi, Federica Pontremoli, Renato Cesa De Marchi, Valeria Sabel",Giuseppe Piccioni,42679
"Margherita Buy, Roberto Herlitzka, Riccardo Scamarcio",Giuseppe Piccioni,133788
"Fabio De Luigi, Cristiana Capotondi, Monica Guerritore, Antonio Catania, Nadir Caselli, Arisa, Chiara Francini, Gisella Sofio, Alessandro Siani, Andrea Mingardi, Alessandro Genovesi, Luca Altavilla, Federica Fracassi",Alessandro Genovesi,77944
"Maurizio Casagrande, Neri Marcorè, Sabrina Impacciatore, Vincenzo Salemme, Margareth Madè, Roberto Calabrese, Giobbe Covatta, Pino Insegno, Biagio Izzo, Paola Lavini, Maurizio Mattioli, Alena Šeredová, Simona Marchini",Maurizio Casagrande,160844
"Elio Germano, Valerio Mastandrea, Gianni Morandi, Valeria Bruni Tedeschi, Lorenzo Rivola",Edoardo Gabbriellini,169692
